i_TradePeriodEnergyOffer
_
TP1,OHB2201_OHB0,t4,i_GenerationMWOfferPrice, 330, ,
TP1,OHB2201_OHB0,t5,i_GenerationMWOffer, 100.981, ,
TP1,OHB2201_OHB0,t5,i_GenerationMWOfferPrice, 900, ,
TP1,OHC2201_OHC0,t1,i_GenerationMWOffer, 72.706, ,
TP1,OHC2201_OHC0,t1,i_GenerationMWOfferPrice, 0.03, ,
TP1,OHC2201_OHC0,t2,i_GenerationMWOffer, 9.593, ,
TP1,OHC2201_OHC0,t2,i_GenerationMWOfferPrice, 145, ,
TP1,OHC2201_OHC0,t3,i_GenerationMWOffer, 9.593, ,
TP1,OHC2201_OHC0,t3,i_GenerationMWOfferPrice, 240, ,
TP1,OHC2201_OHC0,t4,i_GenerationMWOffer, 13.127, ,
TP1,OHC2201_OHC0,t4,i_GenerationMWOfferPrice, 330, ,
TP1,OHC2201_OHC0,t5,i_GenerationMWOffer, 100.981, ,
TP1,OHC2201_OHC0,t5,i_GenerationMWOfferPrice, 900, ,
TP1,OHK2201_OHK0,t1,i_GenerationMWOffer, 27, ,
TP1,OHK2201_OHK0,t1,i_GenerationMWOfferPrice, 0.49, ,
TP1,OHK2201_OHK0,t4,i_GenerationMWOffer, 26, ,
TP1,OHK2201_OHK0,t4,i_GenerationMWOfferPrice, 133, ,
TP1,OHK2201_OHK0,t5,i_GenerationMWOffer, 53, ,
TP1,OHK2201_OHK0,t5,i_GenerationMWOfferPrice, 390, ,
TP1,OKI2201_OKI0,t1,i_GenerationMWOffer, 32, ,
TP1,OKI2201_OKI0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,PPI2201_PPI0,t1,i_GenerationMWOffer, 48, ,
TP1,PPI2201_PPI0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,ROT1101_WHE0,t1,i_GenerationMWOffer, 12, ,
TP1,ROT1101_WHE0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,ROX1101_ROX0,t1,i_GenerationMWOffer, 40, ,
TP1,ROX1101_ROX0,t1,i_GenerationMWOfferPrice, 0.01, ,
TP1,ROX1101_ROX0,t2,i_GenerationMWOffer, 0.01, ,
TP1,ROX1101_ROX0,t2,i_GenerationMWOfferPrice, 17, ,
TP1,ROX1101_ROX0,t3,i_GenerationMWOffer, 0.01, ,
TP1,ROX1101_ROX0,t3,i_GenerationMWOfferPrice, 300, ,
TP1,ROX1101_ROX0,t4,i_GenerationMWOffer, 40, ,
TP1,ROX1101_ROX0,t4,i_GenerationMWOfferPrice, 535, ,
TP1,ROX1101_ROX0,t5,i_GenerationMWOffer, 40, ,
TP1,ROX1101_ROX0,t5,i_GenerationMWOfferPrice, 4100, ,
TP1,ROX2201_ROX0,t1,i_GenerationMWOffer, 80, ,
TP1,ROX2201_ROX0,t1,i_GenerationMWOfferPrice, 0.01, ,
TP1,ROX2201_ROX0,t2,i_GenerationMWOffer, 40, ,
TP1,ROX2201_ROX0,t2,i_GenerationMWOfferPrice, 0.02, ,
TP1,ROX2201_ROX0,t3,i_GenerationMWOffer, 1, ,
TP1,ROX2201_ROX0,t3,i_GenerationMWOfferPrice, 290, ,
TP1,ROX2201_ROX0,t4,i_GenerationMWOffer, 39, ,
TP1,ROX2201_ROX0,t4,i_GenerationMWOfferPrice, 540, ,
TP1,ROX2201_ROX0,t5,i_GenerationMWOffer, 40, ,
TP1,ROX2201_ROX0,t5,i_GenerationMWOfferPrice, 4000, ,
TP1,RPO2201_RPO0,t1,i_GenerationMWOffer, 60, ,
TP1,RPO2201_RPO0,t1,i_GenerationMWOfferPrice, 0.01, ,
TP1,SFD2201_SFD21,t1,i_GenerationMWOffer, 40, ,
TP1,SFD2201_SFD21,t1,i_GenerationMWOfferPrice, 155, ,
TP1,SFD2201_SFD21,t2,i_GenerationMWOffer, 20, ,
TP1,SFD2201_SFD21,t2,i_GenerationMWOfferPrice, 157, ,
TP1,SFD2201_SFD21,t3,i_GenerationMWOffer, 15, ,
TP1,SFD2201_SFD21,t3,i_GenerationMWOfferPrice, 160, ,
TP1,SFD2201_SFD21,t4,i_GenerationMWOffer, 15, ,
TP1,SFD2201_SFD21,t4,i_GenerationMWOfferPrice, 170, ,
TP1,SFD2201_SFD21,t5,i_GenerationMWOffer, 9, ,
TP1,SFD2201_SFD21,t5,i_GenerationMWOfferPrice, 200, ,
TP1,SFD2201_SFD22,t1,i_GenerationMWOffer, 40, ,
TP1,SFD2201_SFD22,t1,i_GenerationMWOfferPrice, 220, ,
TP1,SFD2201_SFD22,t2,i_GenerationMWOffer, 20, ,
TP1,SFD2201_SFD22,t2,i_GenerationMWOfferPrice, 230, ,
TP1,SFD2201_SFD22,t3,i_GenerationMWOffer, 15, ,
TP1,SFD2201_SFD22,t3,i_GenerationMWOfferPrice, 240, ,
TP1,SFD2201_SFD22,t4,i_GenerationMWOffer, 15, ,
TP1,SFD2201_SFD22,t4,i_GenerationMWOfferPrice, 250, ,
TP1,SFD2201_SFD22,t5,i_GenerationMWOffer, 12, ,
TP1,SFD2201_SFD22,t5,i_GenerationMWOfferPrice, 260, ,
TP1,SFD2201_SPL0,t1,i_GenerationMWOffer, 160, ,
TP1,SFD2201_SPL0,t1,i_GenerationMWOfferPrice, 0.01, ,
TP1,SFD2201_SPL0,t2,i_GenerationMWOffer, 50, ,
TP1,SFD2201_SPL0,t2,i_GenerationMWOfferPrice, 0.02, ,
TP1,SFD2201_SPL0,t3,i_GenerationMWOffer, 50, ,
TP1,SFD2201_SPL0,t3,i_GenerationMWOfferPrice, 70, ,
TP1,SFD2201_SPL0,t4,i_GenerationMWOffer, 50, ,
TP1,SFD2201_SPL0,t4,i_GenerationMWOfferPrice, 90, ,
TP1,SFD2201_SPL0,t5,i_GenerationMWOffer, 37, ,
TP1,SFD2201_SPL0,t5,i_GenerationMWOfferPrice, 130, ,
TP1,STK0661_COB0,t1,i_GenerationMWOffer, 2, ,
TP1,STK0661_COB0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,STK0661_COB0,t2,i_GenerationMWOffer, 14, ,
TP1,STK0661_COB0,t2,i_GenerationMWOfferPrice, 111.16, ,
TP1,STK0661_COB0,t3,i_GenerationMWOffer, 8, ,
TP1,STK0661_COB0,t3,i_GenerationMWOfferPrice, 119.73, ,
