-,,,,,
-,,,,,
TP1,HAM_T4.T4,112,108,, 
TP1,HAM_T5.T5,112,108,, 
TP1,HAM_T6.T6,112,111,, 
TP1,HAM_T7.T7,112,758,, 
TP1,HAM_T8.T8,112,109,, 
TP1,HAM_T9.T9,112,111,, 
TP1,HAM_WKM.1,112,278,, 
TP1,HAY_BEN1.1,447,612,, 
TP1,HAY_BEN2.1,448,611,, 
TP1,HAY_LTN1.1,449,370,, 
TP1,HAY_MLG1.1,446,457,, 
TP1,HAY_MLG2.1,446,458,, 
TP1,HAY_R34.1,433,432,, 
TP1,HAY_T1.L1,437,443,, 
TP1,HAY_T1.M1,446,443,, 
TP1,HAY_T1.T1,449,443,, 
TP1,HAY_T10.T10,5088,5086,, 
TP1,HAY_T11.T11,433,446,, 
TP1,HAY_T12.T12,446,442,, 
TP1,HAY_T16.T16,442,432,, 
TP1,HAY_T2.L2,434,444,, 
TP1,HAY_T2.M2,446,444,, 
TP1,HAY_T2.T2,449,444,, 
TP1,HAY_T22.T22,449,439,, 
TP1,HAY_T23.T23,449,448,, 
TP1,HAY_T24.T24,449,431,, 
TP1,HAY_T25.T25,449,447,, 
TP1,HAY_T5.L5,435,445,, 
TP1,HAY_T5.M5,446,445,, 
TP1,HAY_T5.T5,449,445,, 
TP1,HAY_T7.T7,446,438,, 
TP1,HAY_T8.T8,446,441,, 
TP1,HAY_T9.T9,446,440,, 
TP1,HAY_TKR1.1,446,468,, 
TP1,HAY_TKR2.1,446,468,, 
TP1,HAY_UHT1.1,446,470,, 
TP1,HAY_UHT2.1,446,470,, 
TP1,HAY_WIL1.1,449,475,, 
TP1,HBK_T5.T5,550,551,, 
TP1,HEN_HEP1.1,15,18,, 
TP1,HEN_HEP2.1,15,18,, 
TP1,HEN_HEP3.1,15,18,, 
TP1,HEN_HEP4.1,15,18,, 
TP1,HEN_HPI1.1,16,19,, 
TP1,HEN_MPE1.1,15,40,, 
TP1,HEN_MPE1.2,29,40,, 
TP1,HEN_MPE1.3,27,29,, 
TP1,HEN_MPE2.1,15,39,, 
TP1,HEN_MPE2.2,30,39,, 
TP1,HEN_MPE2.3,27,30,, 
TP1,HEN_OTA.1,16,71,, 
TP1,HEN_SWN.1,16,37,, 
TP1,HEN_T1.L1,746,14,, 
TP1,HEN_T1.M1,15,14,, 
TP1,HEN_T1.T1,16,14,, 
TP1,HEN_T2.T2,16,12,, 
TP1,HEN_T3.T3,16,12,, 
TP1,HEN_T5.L5,747,13,, 
TP1,HEN_T5.M5,15,13,, 
TP1,HEN_T5.T5,16,13,, 
TP1,HEP_ROS1.1,18,89,, 
TP1,HEP_ROS2.1,18,89,, 
TP1,HEP_T1.T1,18,17,, 
TP1,HEP_T2.T2,18,17,, 
TP1,HEP_T3.T3,18,17,, 
TP1,HIN_KPO.1,114,132,, 
TP1,HIN_T1.T1,114,113,, 
TP1,HIN_T2.T2,114,113,, 
TP1,HKK_KUM1.1,584,590,, 
TP1,HKK_OTI2.1,584,592,, 
TP1,HKK_T1.T1,584,583,, 
TP1,HKK_T2.T2,584,583,, 
TP1,HLY_OHW1.1,121,135,, 
TP1,HLY_OHW2.1,121,135,, 
TP1,HLY_OTA2.1,121,91,, 
TP1,HLY_OTA2.2,71,91,, 
TP1,HLY_SFD.1,121,344,, 
TP1,HLY_T1.T1,121,118,, 
TP1,HLY_T2.T2,121,117,, 
TP1,HLY_T21.T21,121,120,, 
TP1,HLY_T22.T22,121,120,, 
TP1,HLY_T5.T5,121,115,, 
TP1,HLY_T500.T500,121,119,, 
TP1,HLY_T6.T6,121,115,, 
TP1,HLY_T600.T600,121,116,, 
